time,symbol,assettype,assetmaintype,cusip,assetsubtype,description,bidprice,bidsize,bidid,askprice,asksize,askid,lastprice,lastsize,lastid,openprice,highprice,lowprice,bidtick,closeprice,netchange,totalvolume,quotetimeinlong,tradetimeinlong,mark,exchange,exchangename,marginable,shortable,volatility,digits,nav,peratio,divamount,divyield,divdate,securitystatus,regularmarketlastprice,regularmarketlastsize,regularmarketnetchange,regularmarkettradetimeinlong,netpercentchangeindouble,markchangeindouble,markpercentchangeindouble,regularmarketpercentchangeindouble,delayed,fiftytwowkhigh,fiftytwowklow
2020-06-29 19:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,360.14,200,Q,360.19,300,Z,360.15,100,Z,353.25,362.174,351.28, ,353.63,6.52,26157212,1593459044989,1593459044853,360.15,q,NASD,True,True,0.0138,4,0.0,27.7226,3.28,0.93,2020-05-08 00:00:00.000,Normal,360.15,1,6.52,1593459044853,1.8437,6.52,1.8437,1.8437,False,372.38,192.58
2020-06-29 19:35:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,360.85,100,P,360.88,100,Z,360.88,100,J,353.25,362.174,351.28, ,353.63,7.25,26518270,1593459344976,1593459344569,360.88,q,NASD,True,True,0.0137,4,0.0,27.7226,3.28,0.93,2020-05-08 00:00:00.000,Normal,360.88,1,7.25,1593459344569,2.0502,7.25,2.0502,2.0502,False,372.38,192.58
2020-06-29 19:50:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,359.86,100,Q,359.91,100,J,359.92,100,D,353.25,362.174,351.28, ,353.63,6.29,27689002,1593460244750,1593460244604,359.91,q,NASD,True,True,0.0135,4,0.0,27.7226,3.28,0.93,2020-05-08 00:00:00.000,Normal,359.92,1,6.29,1593460244604,1.7787,6.28,1.7759,1.7787,False,372.38,192.58
2020-06-29 19:55:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,361.0,100,Z,361.02,200,P,360.99,100,D,353.25,362.174,351.28, ,353.63,7.36,28433512,1593460545302,1593460544814,361.0,q,NASD,True,True,0.0133,4,0.0,27.7226,3.28,0.93,2020-05-08 00:00:00.000,Normal,360.99,1,7.36,1593460544814,2.0813,7.37,2.0841,2.0813,False,372.38,192.58
2020-06-29 20:00:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,361.5,100,Q,361.94,200,P,361.78,600,D,353.25,362.174,351.28, ,353.63,8.15,32134597,1593460837498,1593460845077,361.78,q,NASD,True,True,0.0132,4,0.0,27.7226,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.78,17450,8.15,1593460800799,2.3047,8.15,2.3047,2.3047,False,372.38,192.58
2020-06-30 13:00:47,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,360.14,100,Q,360.28,100,P,360.17,0,D,0.0,0.0,0.0, ,361.78,-1.61,232325,1593522023436,1593522046829,360.28,q,NASD,True,True,0.0671,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.78,17450,0.0,1593460800799,-0.445,-1.5,-0.4146,0.0,False,372.38,192.58
2020-06-30 13:05:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,359.89,300,Z,360.03,100,Q,359.91,0,Q,0.0,0.0,0.0, ,361.78,-1.87,243952,1593522344200,1593522344200,360.03,q,NASD,True,True,0.065,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.78,17450,0.0,1593460800799,-0.5169,-1.75,-0.4837,0.0,False,372.38,192.58
2020-06-30 13:10:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,359.61,200,P,359.69,100,P,359.6,100,Q,0.0,0.0,0.0, ,361.78,-2.18,255381,1593522643641,1593522640060,359.69,q,NASD,True,True,0.0641,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.78,17450,0.0,1593460800799,-0.6026,-2.09,-0.5777,0.0,False,372.38,192.58
2020-06-30 13:15:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,359.7,100,P,359.77,100,Q,359.76,0,Z,0.0,0.0,0.0, ,361.78,-2.02,258918,1593522930840,1593522943520,359.77,q,NASD,True,True,0.0629,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.78,17450,0.0,1593460800799,-0.5584,-2.01,-0.5556,0.0,False,372.38,192.58
2020-06-30 13:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,359.65,100,Q,359.78,100,P,359.65,0,D,0.0,0.0,0.0, ,361.78,-2.13,262334,1593523232361,1593523243027,359.78,q,NASD,True,True,0.0616,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.78,17450,0.0,1593460800799,-0.5888,-2.0,-0.5528,0.0,False,372.38,192.58
2020-06-30 13:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,359.62,100,Z,359.92,100,Z,359.92,0,D,0.0,0.0,0.0, ,361.78,-1.86,265026,1593523533075,1593523542579,359.92,q,NASD,True,True,0.0607,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.78,17450,0.0,1593460800799,-0.5141,-1.86,-0.5141,0.0,False,372.38,192.58
2020-06-30 13:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,360.95,100,C,361.08,200,Q,360.955,100,D,360.08,361.2,360.0, ,361.78,-0.825,735637,1593523845099,1593523844883,360.955,q,NASD,True,True,0.0551,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,360.955,1,-0.825,1593523844883,-0.228,-0.825,-0.228,-0.228,False,372.38,192.58
2020-06-30 13:35:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,361.17,100,Q,361.27,100,J,361.2,100,D,360.08,361.88,360.0, ,361.78,-0.58,1389659,1593524144051,1593524144104,361.2,q,NASD,True,True,0.0464,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.2,1,-0.58,1593524144104,-0.1603,-0.58,-0.1603,-0.1603,False,372.38,192.58
2020-06-30 13:40:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,361.81,400,K,361.87,100,Q,361.86,100,Q,360.08,362.01,360.0, ,361.78,0.08,2002553,1593524444965,1593524444964,361.86,q,NASD,True,True,0.0413,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.86,1,0.08,1593524444964,0.0221,0.08,0.0221,0.0221,False,372.38,192.58
2020-06-30 13:50:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.17,100,Q,362.23,100,Q,362.24,100,K,360.08,363.33,360.0, ,361.78,0.46,3644736,1593525044862,1593525044716,362.23,q,NASD,True,True,0.0337,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.24,1,0.46,1593525044716,0.1271,0.45,0.1244,0.1271,False,372.38,192.58
2020-06-30 13:55:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,363.44,100,Q,363.47,100,K,363.43,100,D,360.08,363.66,360.0, ,361.78,1.65,4157699,1593525344021,1593525344008,363.44,q,NASD,True,True,0.0318,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,363.43,1,1.65,1593525344008,0.4561,1.66,0.4588,0.4561,False,372.38,192.58
2020-06-30 14:00:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.16,200,N,364.21,100,Q,364.16,100,D,360.08,364.4,360.0, ,361.78,2.38,4742880,1593525644290,1593525644737,364.16,q,NASD,True,True,0.0299,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.16,1,2.38,1593525644737,0.6579,2.38,0.6579,0.6579,False,372.38,192.58
2020-06-30 14:05:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,363.68,300,Z,363.75,200,K,363.68,200,D,360.08,364.83,360.0, ,361.78,1.9,5423498,1593525944807,1593525944503,363.68,q,NASD,True,True,0.0281,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,363.68,2,1.9,1593525944503,0.5252,1.9,0.5252,0.5252,False,372.38,192.58
2020-06-30 14:10:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.03,300,Z,364.1,100,J,364.03,100,D,360.08,364.83,360.0, ,361.78,2.25,6140695,1593526244505,1593526244435,364.03,q,NASD,True,True,0.0266,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.03,1,2.25,1593526244435,0.6219,2.25,0.6219,0.6219,False,372.38,192.58
2020-06-30 14:15:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.7,100,Z,364.73,300,K,364.7,100,P,360.08,364.83,360.0, ,361.78,2.92,6581834,1593526544440,1593526544435,364.7,q,NASD,True,True,0.0258,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.7,1,2.92,1593526544435,0.8071,2.92,0.8071,0.8071,False,372.38,192.58
2020-06-30 14:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.89,100,P,364.91,100,Q,364.91,100,D,360.08,364.94,360.0, ,361.78,3.13,7323999,1593527144250,1593527144020,364.91,q,NASD,True,True,0.0246,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.91,1,3.13,1593527144020,0.8652,3.13,0.8652,0.8652,False,372.38,192.58
2020-06-30 14:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.01,100,Q,364.05,100,Z,364.025,100,Q,360.08,365.12,360.0, ,361.78,2.245,7812221,1593527444929,1593527444709,364.025,q,NASD,True,True,0.0239,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.025,1,2.245,1593527444709,0.6205,2.245,0.6205,0.6205,False,372.38,192.58
2020-06-30 14:50:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.24,100,N,364.28,200,Q,364.256,100,D,360.08,365.12,360.0, ,361.78,2.4761,9241132,1593528644286,1593528644126,364.256,q,NASD,True,True,0.0221,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.256,1,2.4761,1593528644126,0.6844,2.4761,0.6844,0.6844,False,372.38,192.58
2020-06-30 14:55:48,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.89,600,P,364.9,300,P,364.9,100,D,360.08,365.12,360.0, ,361.78,3.12,9668623,1593528948222,1593528948055,364.9,q,NASD,True,True,0.0217,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.9,1,3.12,1593528948055,0.8624,3.12,0.8624,0.8624,False,372.38,192.58
2020-06-30 15:05:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,365.75,100,J,365.79,400,P,365.79,100,D,360.08,365.85,360.0, ,361.78,4.01,10427611,1593529544634,1593529543513,365.79,q,NASD,True,True,0.0209,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,365.79,1,4.01,1593529543513,1.1084,4.01,1.1084,1.1084,False,372.38,192.58
2020-06-30 15:15:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,365.7,100,Q,365.72,100,N,365.711,200,D,360.08,365.88,360.0, ,361.78,3.9308,10993362,1593530144789,1593530144815,365.711,q,NASD,True,True,0.0205,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,365.711,2,3.9308,1593530144815,1.0865,3.9308,1.0865,1.0865,False,372.38,192.58
2020-06-30 15:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,365.59,100,P,365.64,400,Z,365.61,200,D,360.08,365.88,360.0, ,361.78,3.83,11234282,1593530444516,1593530444453,365.61,q,NASD,True,True,0.0203,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,365.61,2,3.83,1593530444453,1.0587,3.83,1.0587,1.0587,False,372.38,192.58
2020-06-30 15:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.77,100,Z,364.8,100,P,364.8,100,D,360.08,365.88,360.0, ,361.78,3.0199,11859744,1593531045006,1593531045010,364.8,q,NASD,True,True,0.0198,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.8,1,3.0199,1593531045010,0.8347,3.0199,0.8347,0.8347,False,372.38,192.58
2020-06-30 15:35:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.29,500,K,364.34,100,Q,364.3,100,D,360.08,365.88,360.0, ,361.78,2.52,12141550,1593531344214,1593531343999,364.3,q,NASD,True,True,0.0196,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.3,1,2.52,1593531343999,0.6966,2.52,0.6966,0.6966,False,372.38,192.58
2020-06-30 15:40:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.38,400,Q,364.4,100,N,364.35,5000,J,360.08,365.88,360.0, ,361.78,2.5701,12542559,1593531644770,1593531644760,364.38,q,NASD,True,True,0.0193,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.35,50,2.5701,1593531644760,0.7104,2.6,0.7187,0.7104,False,372.38,192.58
2020-06-30 15:50:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.63,200,Q,364.67,200,K,364.64,100,D,360.08,365.88,360.0, ,361.78,2.86,12918413,1593532244623,1593532244450,364.64,q,NASD,True,True,0.0191,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.64,1,2.86,1593532244450,0.7905,2.86,0.7905,0.7905,False,372.38,192.58
2020-06-30 15:55:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,365.12,100,Q,365.14,100,J,365.13,100,D,360.08,365.88,360.0, ,361.78,3.35,13158539,1593532544463,1593532544511,365.13,q,NASD,True,True,0.0189,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,365.13,1,3.35,1593532544511,0.926,3.35,0.926,0.926,False,372.38,192.58
2020-06-30 16:00:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,365.37,200,Q,365.39,100,K,365.39,100,K,360.08,365.88,360.0, ,361.78,3.61,13389504,1593532845375,1593532845375,365.39,q,NASD,True,True,0.0187,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,365.39,1,3.61,1593532845375,0.9978,3.61,0.9978,0.9978,False,372.38,192.58
2020-06-30 16:05:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,365.45,200,Q,365.49,200,Q,365.47,100,D,360.08,365.88,360.0, ,361.78,3.69,13599265,1593533143999,1593533144309,365.47,q,NASD,True,True,0.0186,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,365.47,1,3.69,1593533144309,1.02,3.69,1.02,1.02,False,372.38,192.58
2020-06-30 16:10:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,365.41,100,Q,365.43,100,K,365.4,100,D,360.08,365.88,360.0, ,361.78,3.62,13806313,1593533444419,1593533444351,365.41,q,NASD,True,True,0.0185,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,365.4,1,3.62,1593533444351,1.0006,3.63,1.0034,1.0006,False,372.38,192.58
2020-06-30 16:15:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,365.01,100,Q,365.04,100,Z,365.035,100,D,360.08,365.88,360.0, ,361.78,3.2551,13997691,1593533744471,1593533744499,365.035,q,NASD,True,True,0.0183,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,365.035,1,3.2551,1593533744499,0.8997,3.2551,0.8997,0.8997,False,372.38,192.58
2020-06-30 16:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.77,300,Q,364.82,100,Q,364.75,300,K,360.08,365.88,360.0, ,361.78,2.97,14483807,1593534645073,1593534642997,364.77,q,NASD,True,True,0.018,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.75,3,2.97,1593534642997,0.8209,2.99,0.8265,0.8209,False,372.38,192.58
2020-06-30 16:35:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.35,100,K,364.42,300,Q,364.385,200,D,360.08,365.88,360.0, ,361.78,2.605,14929108,1593534944428,1593534943524,364.385,q,NASD,True,True,0.0179,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.385,2,2.605,1593534943524,0.7201,2.605,0.7201,0.7201,False,372.38,192.58
2020-06-30 16:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.33,100,P,364.36,100,Q,364.33,500,D,360.08,365.88,360.0, ,361.78,2.5501,15154540,1593535244400,1593535244199,364.33,q,NASD,True,True,0.0178,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.33,5,2.5501,1593535244199,0.7049,2.5501,0.7049,0.7049,False,372.38,192.58
2020-06-30 16:45:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,364.25,400,Q,364.28,200,Q,364.28,1400,D,360.08,365.88,360.0, ,361.78,2.4999,15463005,1593535544217,1593535542909,364.28,q,NASD,True,True,0.0177,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,364.28,14,2.4999,1593535542909,0.691,2.4999,0.691,0.691,False,372.38,192.58
2020-06-30 16:55:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,363.71,200,Q,363.77,2300,Q,363.75,100,D,360.08,365.88,360.0, ,361.78,1.97,15893164,1593536144328,1593536144229,363.75,q,NASD,True,True,0.0175,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,363.75,1,1.97,1593536144229,0.5445,1.97,0.5445,0.5445,False,372.38,192.58
2020-06-30 17:05:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,363.17,100,Z,363.21,100,Q,363.21,100,J,360.08,365.88,360.0, ,361.78,1.43,16242831,1593536744522,1593536743047,363.21,q,NASD,True,True,0.0173,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,363.21,1,1.43,1593536743047,0.3953,1.43,0.3953,0.3953,False,372.38,192.58
2020-06-30 17:10:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.36,100,C,362.39,200,P,362.373,100,D,360.08,365.88,360.0, ,361.78,0.5929,16636424,1593537044255,1593537044254,362.373,q,NASD,True,True,0.0171,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.373,1,0.5929,1593537044254,0.1639,0.5929,0.1639,0.1639,False,372.38,192.58
2020-06-30 17:15:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,361.98,200,Q,362.01,200,N,362.0,100,D,360.08,365.88,360.0, ,361.78,0.22,16939983,1593537344642,1593537344343,362.0,q,NASD,True,True,0.017,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.0,1,0.22,1593537344343,0.0608,0.22,0.0608,0.0608,False,372.38,192.58
2020-06-30 17:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.1,100,Z,362.13,200,Z,362.1,100,D,360.08,365.88,360.0, ,361.78,0.32,17261752,1593537643370,1593537643167,362.1,q,NASD,True,True,0.0168,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.1,1,0.32,1593537643167,0.0885,0.32,0.0885,0.0885,False,372.38,192.58
2020-06-30 17:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.98,200,Q,363.02,300,Z,363.012,400,P,360.08,365.88,360.0, ,361.78,1.232,17619077,1593537943944,1593537943908,363.012,q,NASD,True,True,0.0167,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,363.012,4,1.232,1593537943908,0.3405,1.232,0.3405,0.3405,False,372.38,192.58
2020-06-30 17:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,363.21,300,Z,363.26,200,Q,363.22,100,D,360.08,365.88,360.0, ,361.78,1.44,17839670,1593538245225,1593538245194,363.22,q,NASD,True,True,0.0166,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,363.22,1,1.44,1593538245194,0.398,1.44,0.398,0.398,False,372.38,192.58
2020-06-30 17:45:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.42,100,Z,362.45,100,Q,362.43,100,D,360.08,365.88,360.0, ,361.78,0.65,18477073,1593539144123,1593539142634,362.43,q,NASD,True,True,0.0164,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.43,1,0.65,1593539142634,0.1797,0.65,0.1797,0.1797,False,372.38,192.58
2020-06-30 17:50:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.74,300,Z,362.78,100,Q,362.73,200,D,360.08,365.88,360.0, ,361.78,0.95,18705845,1593539444153,1593539443180,362.74,q,NASD,True,True,0.0163,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.73,2,0.95,1593539443180,0.2626,0.96,0.2654,0.2626,False,372.38,192.58
2020-06-30 17:55:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,363.15,500,Z,363.18,200,Q,363.17,100,Q,360.08,365.88,360.0, ,361.78,1.39,18919116,1593539744595,1593539744407,363.17,q,NASD,True,True,0.0162,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,363.17,1,1.39,1593539744407,0.3842,1.39,0.3842,0.3842,False,372.38,192.58
2020-06-30 18:00:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.81,100,P,362.83,300,Q,362.819,200,P,360.08,365.88,360.0, ,361.78,1.0386,19149683,1593540044891,1593540044095,362.819,q,NASD,True,True,0.0161,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.819,2,1.0386,1593540044095,0.2871,1.0386,0.2871,0.2871,False,372.38,192.58
2020-06-30 18:10:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.35,100,Q,362.38,200,Z,362.35,1000,D,360.08,365.88,360.0, ,361.78,0.57,19623342,1593540644528,1593540643577,362.35,q,NASD,True,True,0.016,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.35,10,0.57,1593540643577,0.1576,0.57,0.1576,0.1576,False,372.38,192.58
2020-06-30 18:15:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,361.92,200,Z,361.96,100,B,361.93,100,D,360.08,365.88,360.0, ,361.78,0.15,19886415,1593540944683,1593540943357,361.93,q,NASD,True,True,0.0159,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,361.93,1,0.15,1593540943357,0.0415,0.15,0.0415,0.0415,False,372.38,192.58
2020-06-30 18:25:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.07,200,P,362.11,100,Q,362.1,100,C,360.08,365.88,360.0, ,361.78,0.32,20632777,1593541544077,1593541544046,362.1,q,NASD,True,True,0.0156,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.1,1,0.32,1593541544046,0.0885,0.32,0.0885,0.0885,False,372.38,192.58
2020-06-30 18:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.48,100,J,362.53,100,C,362.53,100,D,360.08,365.88,360.0, ,361.78,0.75,20959962,1593541844801,1593541843453,362.53,q,NASD,True,True,0.0155,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.53,1,0.75,1593541843453,0.2073,0.75,0.2073,0.2073,False,372.38,192.58
2020-06-30 18:40:46,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.24,300,Z,362.28,100,P,362.271,200,D,360.08,365.88,360.0, ,361.78,0.4909,21333993,1593542444087,1593542444180,362.271,q,NASD,True,True,0.0154,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.271,2,0.4909,1593542444180,0.1357,0.4909,0.1357,0.1357,False,372.38,192.58
2020-06-30 18:45:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.21,300,Z,362.22,200,Q,362.21,300,D,360.08,365.88,360.0, ,361.78,0.43,21508299,1593542744265,1593542744263,362.21,q,NASD,True,True,0.0153,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.21,3,0.43,1593542744263,0.1189,0.43,0.1189,0.1189,False,372.38,192.58
2020-06-30 18:50:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.43,100,Q,362.45,100,K,362.43,100,C,360.08,365.88,360.0, ,361.78,0.65,21688040,1593543044662,1593543044409,362.43,q,NASD,True,True,0.0152,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.43,1,0.65,1593543044409,0.1797,0.65,0.1797,0.1797,False,372.38,192.58
2020-06-30 18:55:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.96,100,M,363.01,300,Z,362.98,100,Q,360.08,365.88,360.0, ,361.78,1.2,22064432,1593543344613,1593543343195,362.98,q,NASD,True,True,0.0151,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.98,1,1.2,1593543343195,0.3317,1.2,0.3317,0.3317,False,372.38,192.58
2020-06-30 19:00:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,363.23,200,Q,363.26,100,B,363.24,100,D,360.08,365.88,360.0, ,361.78,1.46,22375557,1593543645432,1593543645433,363.24,q,NASD,True,True,0.015,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,363.24,1,1.46,1593543645433,0.4036,1.46,0.4036,0.4036,False,372.38,192.58
2020-06-30 19:05:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.77,100,J,362.8,100,Q,362.805,500,D,360.08,365.88,360.0, ,361.78,1.025,22707903,1593543943986,1593543943357,362.8,q,NASD,True,True,0.0149,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.805,5,1.025,1593543943357,0.2833,1.02,0.2819,0.2833,False,372.38,192.58
2020-06-30 19:10:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,362.57,100,Z,362.61,300,Z,362.57,100,D,360.08,365.88,360.0, ,361.78,0.7901,23017592,1593544244542,1593544244513,362.57,q,NASD,True,True,0.0148,4,0.0,28.3616,3.28,0.93,2020-05-08 00:00:00.000,Normal,362.57,1,0.7901,1593544244513,0.2184,0.7901,0.2184,0.2184,False,372.38,192.58
